"","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","W19","W20","W21","W22","W23","W24","W25","A","Y"
"804",0,0.491959519400205,6.59538681268794,1,-0.492244423165325,0.365398038706909,10.8164190311066,-5.52094498592121,0.785447261280104,-8.06065028636193,-1.695973132245,4.436746415408,2.00531956123173,4.58016775642251,0.253021031708034,-3.84192084044174,2.12380226159226,-4.20405277849654,2.34022772946602,-3.50000903598118,5.97173190471323,-6.01496611585386,11.5597332157449,-4.86527336581797,1.21046076625141,0,1
"805",1,0.52401679069157,-4.02089892177657,0,-8.35557003818658,0.699999280492207,-4.1750385602296,-1.49599954872305,6.65681524575117,8.85092999472395,-4.7986249218809,-3.19416191147307,8.15088582457527,-0.0990576608401294,-8.38089997785978,6.84182118953278,-12.0176729647553,-6.73587134053305,4.64814910598158,-3.19232985811442,-6.08248844445821,3.77571596317425,0.389318896267041,-1.67875333427342,-9.45273184332183,1,1
"806",0,0.419681534257886,2.191867408947,1,3.72593394662198,0.947540348598966,0.407842535944007,-5.71971614290117,-4.26906220129925,7.78955739235581,-0.185059900019457,-2.91319216968962,-4.76917912438495,4.38035453573182,6.72728112614624,0.865902026739274,3.84750864969814,5.31938565617956,-7.12389211258341,1.43634011851881,0.297653662002857,-3.18356036758764,-3.25506733630172,-3.9013613225877,-6.62549580345331,1,1
"807",1,0.586966410885329,-1.81130636972168,0,-0.549945423264185,-9.48027985504785,0.254284045898139,-5.94014667911782,0.0484206128926776,-6.43970848227766,7.39949035535994,4.44594682343359,-11.4427221106963,-0.923217727356181,-3.98464808347341,-1.26161374492382,-5.24026958705095,-10.9331298963308,-0.971209154722413,-9.29715002697528,1.23813823936009,4.25591293187262,4.12069602941066,2.65915369093749,4.69714797232565,1,0
"808",0,0.367897349943932,-2.68881829774582,0,1.10535089825875,4.9288781659729,-1.532518558725,-1.94570043588082,-1.99682387574782,-2.07214289005103,1.28714331151073,-1.55130794403121,-1.19865678319186,2.44970117555906,-1.57590712646333,2.81797635089384,4.39417279023644,3.95971315536839,1.73937987922518,-0.579974422749725,1.50825963333454,4.96250047422462,1.32671062043975,-4.87324041117284,6.58485353734435,0,1
"809",1,0.650726991254681,-7.96073798512762,0,6.38691997874407,-0.442008454139373,-5.46683817959503,5.54943743218912,-2.82790757063204,0.184321764821737,-2.74848409137036,-8.88467726695258,-3.60626343269241,4.10913759790991,-1.93116806611748,-15.2376149137201,6.24622831473278,-3.1228112187843,-3.74385808078321,-4.7706421396506,-0.714924387554356,9.71512597887044,9.83551097872447,-0.755864345342392,0.00826412700159994,0,1
"810",1,0.660304988247613,-22.5410325688619,0,3.68128010590285,-11.9102965773528,-9.34137594286177,2.67541705347333,1.02022193267464,-13.1976037468269,-8.48411253120219,-8.12938617994524,-5.44430763800215,7.21611516097462,-9.70023679861552,-3.96576931154281,-2.08740769706254,-3.4594699920582,2.99756600903909,9.38934189442961,-8.44169565012148,6.21303777398488,0.214940906851688,10.243426060707,2.63338251306139,0,1
"811",0,0.702209114745532,2.79872162411075,1,-12.4558471077594,-0.305899088694375,2.62500867227282,5.48126898528335,3.83636389456656,4.14744806323305,1.24349435817809,3.60473784491403,-9.96318986561764,1.24353873203362,4.60981742566407,-6.8270805166805,-6.5332782052843,-0.856503336475724,-3.01060928981986,0.746525350604838,-5.32748930430138,1.15069429122877,-5.82826996072826,-2.57025237930422,5.88117950665996,0,0
"812",0,0.381487407914144,-6.91724441229121,0,8.29322969339344,1.17560231084658,3.85479058327989,-4.68696435288279,-1.17563867650682,-1.47819580671275,-9.59847634117132,6.28774207348143,-0.299515277171504,-0.322923089675055,-10.3014714162083,5.00565079097125,5.21537008475048,-4.8945851399859,-2.08453886747504,8.84972106688706,8.57289044627433,-2.43633413799943,3.38981058741707,0.766532640644319,-7.5665015044241,0,1
"813",1,0.462675708288096,0.0828637460549914,1,-2.45919693368671,-6.66516479199756,-1.63136526330797,-8.59624143324114,0.944253203337011,-6.97351938090824,1.97312268367788,2.80806604321951,4.36890998812731,-7.13987273071248,-2.90442798887897,0.584479666465083,-4.15625474752942,5.27083322686159,0.698662305945187,5.01089426947531,-0.540270874078398,-5.08214285876866,-7.34230718515542,1.86466285205309,-2.80659226516413,0,1
"814",1,0.47745176774768,0.869422548279805,1,2.31202791060278,-3.83251792108375,5.53009058787653,0.643366776184926,-2.05613377840525,-17.7468281816492,-1.1906476478865,3.43440050458779,4.05796161282799,2.49089943971601,-2.39773409183138,5.24181627504324,0.487130272806579,-4.60478318158151,6.41920247483147,5.33033811129492,3.05375004005401,-2.99045056838203,4.51209956436039,0.732278844037343,-0.486308004016143,1,1
"815",1,0.570888780269431,-0.990495316702833,0,1.78934263487179,-2.90113124991731,3.63386585405707,1.47690169530792,-1.63301850396381,0.678638174228046,-0.955211039794285,1.10415257154084,3.70034987431482,5.17189679690761,-1.38089951648118,8.60186965626848,-1.88743704504063,-3.95274524191728,8.12913465075427,3.36166249356006,2.02663149493916,0.925770422928326,-2.28840994818664,-1.18830733221424,-3.13541350262441,0,1
"816",0,0.482222033396715,2.57590061859006,1,1.30943313488517,-3.82822146868061,6.04535915206865,-6.48659325365173,-3.1238753520529,-8.16039686857104,5.4948811318918,10.9510755732045,-9.41396807519505,-1.91701128817916,4.37226652170293,4.54168334640135,0.376872326518345,0.961837398516175,1.21249508045785,6.12873832972385,7.32572351392546,-7.73776395584054,1.25937461459936,3.91760563616567,8.98383248752532,1,1
"817",0,0.445106855917972,1.29192304399668,1,-7.44874977520301,-3.07452580749022,-0.397718378976148,2.38802919647395,2.3420296648636,4.29162525600408,0.228431377250361,-2.35542275921452,-3.98771298500471,1.26293315341357,-0.0256785690238413,-1.86117644925478,1.8117478798425,-1.48868570238077,-1.34115006053326,-7.586580404443,-8.39820615805152,-2.08844202937212,5.08082220801723,-0.493476132826826,7.21437539970973,0,0
"818",0,0.448484884530557,8.3420964734149,1,-1.5885125186426,9.14927547477687,4.14197256211576,-1.09542406793322,-0.986886155808447,10.0867127684379,-1.26686637046546,6.14253328038345,6.31011802309979,-5.42188247083966,-0.573830113298283,8.02646866131408,2.41023076560254,3.82531055660056,0.522776090686353,1.69323201759501,0.491079681020005,-6.27251708325862,-2.73996065368001,-1.04007128928313,6.03399746139612,0,1
"819",1,0.439067166575093,3.28123573656784,1,-0.93608194217019,3.00444132726946,7.60420063236721,1.01535924156938,-2.84981485702303,-2.90328945246734,-3.25733595982346,0.660010381297465,6.07528474716945,-3.40436448477324,-3.46119800905974,-0.777132577491228,2.68933267203194,5.4897603758594,0.516617809218338,5.89403280342613,6.63994486428504,-7.26719774130157,4.169504878017,-3.51716633235789,4.01421224259244,0,1
"820",1,0.453710283714148,6.74178849851421,1,-2.42700951825647,-5.26708346854265,-0.129344524695615,-6.648441142266,-7.11851332591262,-3.05876926111243,6.31979639950386,6.9569534263665,-4.89909058992775,-8.96574103011278,9.06050153012234,7.82491055823425,-0.847511271024607,0.963203715573234,-3.14629233976742,3.65563787313484,-1.2918432427579,-4.33551871764809,-6.80949137421735,-1.7724722378601,-1.77511591980043,0,1
"821",1,0.4328270003812,4.72124234741978,1,-2.66883201326356,-3.24202288258379,-1.04800618565689,-5.42043021479512,-2.22384649785065,-4.50411363755839,1.81193932512967,2.09117828827179,-5.54494920716281,-5.84565308437598,2.13982590521125,0.650111702396223,0.650377840575053,-3.31705609534475,-2.2566551705741,-4.2266684608431,1.55282714900574,-0.280818242380313,0.0506328681286862,1.35544369367533,0.160394219532129,0,1
"822",1,0.452787862750278,10.8052718776002,1,-6.49017144159226,4.50624125863333,5.79386463976084,5.25249134134584,-1.52772438411505,-2.32437386731527,0.660041470187153,-0.898679741900517,15.1002907644779,-5.51848236951455,3.20261729997452,7.41036822778774,3.49210637902678,11.3748149817981,9.1547372085823,1.68391876094124,2.96979029753629,-2.90505474554375,-8.13441775070448,-0.11613406812386,5.3868693979464,0,1
"823",1,0.635535537774876,-1.66288258318493,0,5.08918623346061,-3.34226069703402,-4.09005150074372,3.43666082386886,-2.39163508195965,-6.16266062812444,-4.44457799328139,-8.16568876261796,13.0571600575888,2.81615260784789,-6.79824891372458,0.835203780360737,-5.54731721341464,-0.131948163489016,2.82034220222094,-5.02160598144517,0.551798338987183,2.17965358937208,2.10453502660055,-2.89735900907307,-7.36193707852587,0,1
"824",0,0.695035534453436,-0.223012956995462,0,-7.03796707008492,-0.0503231637108622,-1.49287003661124,0.913546990069425,1.46309081960449,12.6532689413772,2.35483973987283,5.51248901281347,0.512242590484921,-5.76817393371554,-0.661113475611358,7.5781091114102,-0.82279815709616,2.15899270531239,3.88078142712424,-0.185792834805476,-6.53831020418705,1.85921397290654,-8.14286699638637,0.635368875303882,2.08170432939481,1,0
"825",1,0.389396381144843,-4.06110684235775,0,-4.48074178323901,-2.62789060643676,-6.36077588888279,3.85504421143921,-0.785015878746185,1.98345052082145,-1.19767841225754,6.93281894538748,-0.427225659253687,-7.06923697306787,-8.490634921459,3.69815816366904,-6.2877034134103,-8.36383482407211,-3.93768650073868,8.34131512364637,-4.88645167216527,2.24055956445545,-7.21506895469336,-1.25197616356462,3.3322225696464,1,1
"826",1,0.459412153845477,4.44875395029734,1,-6.42808001088406,2.57755154837224,1.01345723685512,-10.0368453909922,0.424081283837808,4.8141702899772,-1.26280687159066,2.91212789571956,1.6614011570372,-0.659291889032608,-0.648976414886827,2.94210841165232,-6.25918751475457,-5.82748113662548,-4.4103166280639,0.636060135728589,-3.24229974593297,-6.6483626588151,1.93485856506331,-5.76086957508999,-0.0126797251699224,0,1
"827",0,0.516446973867232,7.29266391458868,1,-1.80434391063185,0.186772240488242,5.11158722079556,1.61552172942892,0.607406853058738,-7.8287689137693,-1.78058432691943,8.42354683775498,1.00071845414822,-0.745577681156252,4.07698544830325,4.60808164762117,4.2763109038285,1.64742934210709,0.21959499307494,4.88413626065989,2.84052572370639,-7.56098631497632,-3.90081426775523,4.48950464889533,4.11111411740077,0,1
"828",0,0.455582624518205,7.97491617683806,1,-0.955098546447138,7.31656799948951,3.49816541730419,-1.8859508928998,-6.54125568971814,17.1908120414053,-0.362034051401097,-0.188139060133224,-3.69979201799379,2.27724780939207,3.47917626424373,9.29819358627532,11.6563330929373,5.90504373921505,-0.0834651373933662,-3.84469415235552,-5.13918355186312,-1.26480570593486,2.59229935767936,-10.1940207766292,-2.0075562352609,0,1
"829",0,0.522979065675541,1.89661510516565,1,0.94065099715545,3.64431164394737,4.13478016251269,-1.388809632095,0.389559220707318,-6.03901030467557,-3.4506397507447,3.99437689884598,5.58235235415371,0.160737121738687,0.663576655317707,6.18550375299386,1.07074430618777,2.74641510280968,1.60535326234837,3.59178598217609,4.06587097505665,-6.85127308739631,2.30813285397277,-2.29507308480536,-2.08771064282998,1,1
"830",1,0.302216913995437,-5.86811728405467,0,11.0010580295192,1.63152517258077,-3.7157869816267,2.84847979940721,-1.5233408876987,7.71819933197631,-11.4620926786162,1.57256258359519,3.11785339007522,-0.652862766528135,-3.82652249519004,10.5335833613753,6.53592115839255,-8.61338429988173,-2.11415766661412,7.88374954540996,-0.893018419993923,-5.60427805888759,11.2419916341654,0.0426646281862539,-12.0852991014772,0,1
"831",1,0.542948377676311,-4.21103446868037,0,2.47215233095583,-6.74730204187357,1.88099679857763,5.63140051318588,1.98962663418541,-8.00704577243493,5.21449972636309,6.3221984564574,-6.74751088817093,6.13545754293127,-2.05744716585701,-2.95422387731352,-3.44101051258902,-2.91455993449759,2.95092841765404,10.1130511355201,-1.7078345494345,0.529147430946016,-3.88828212979828,6.87622667262747,2.09305166437015,0,1
"832",1,0.63203824960972,-6.1960752251871,0,-0.896957123480405,1.04536864390013,-5.59703653144672,12.0788641352282,9.6639081017252,-1.67935907138181,-1.46614357033959,8.81599303814065,14.5749156674403,-5.69395796801032,-7.18750849174976,1.82314127929383,-16.2288444049193,-14.4534967810476,1.28199190489902,12.3432400190808,-3.25325719590235,-2.52190927110791,-0.294724530905883,8.70292943971628,-4.19712756462997,1,0
"833",1,0.37126258325146,-8.33560101258784,0,9.04145094529827,-1.60761443322378,-5.35301352565403,-1.15314598463194,-1.61228267641744,2.59404974362548,-1.05129394439343,-4.72045954111175,-8.40812077719067,4.72300156676543,0.782433567310249,-10.1333973592408,2.16761918698854,-2.80139964590862,-10.6066138485229,-0.554246871985131,4.06297911998619,1.7319873881758,5.26323970183684,1.143246486999,-1.43076843987912,0,1
"834",1,0.39080372604601,-2.14698993867293,0,-1.51197854718015,-3.72933895436843,2.76986363549582,-8.17930857806808,0.489141258723241,-9.7799384273376,-0.587252530415261,-2.88137608000052,5.21555395235692,7.45291434848297,-9.92556788031173,1.15789735380142,3.41571749815046,6.31420837510216,-0.172966389430364,-7.40042055063294,5.30765847854041,-1.60356792531688,2.36977551593416,-4.29410239480077,5.25210630457337,1,1
"835",0,0.452236973058082,-0.170015559799773,0,9.75995802097221,-2.72747332593295,-5.86738228250787,0.90166364854846,1.29493737857482,-2.36389587589108,3.34090080252877,1.88645541475962,-7.28669390296088,-3.68492454543679,6.08557511345463,-0.474577053638428,2.51084355267882,-9.5016760620711,-1.96874600641651,-6.68139716096923,-5.11066251073603,2.4116037885946,8.5958284992631,6.9737307389224,-8.36981123111156,0,1
"836",1,0.384270326584909,9.69078910474387,1,-15.2756616735555,3.31594714950353,2.26408484889003,5.56736979175159,-2.87899495740395,5.35931838738043,5.55184758315616,4.95970471837368,-0.208116122618736,-8.73048934301852,-6.62491866940275,3.10015791375869,-3.21243354472281,-1.53351430018525,1.67038342357815,-1.33007429943661,-6.3154632196739,1.49627087713662,-4.30733560384265,-5.27686399388361,10.2582792309125,0,1
"837",0,0.441463766220189,5.10807139872314,1,2.08304799164201,-2.84680234211255,3.50385983624746,-1.10647371885772,-0.894581689496368,3.17261739415738,10.2399741165594,11.2582268044532,-16.0095863103394,-0.245252553710246,3.3113767248146,3.22734418064242,-4.05384560925927,-9.04768435765661,-2.5272142840914,-3.85772051111418,-4.15710603740252,-0.948539826887165,5.6074142449047,-1.6635151535861,2.35416618179593,1,1
"838",1,0.333807771261041,2.14972361165153,1,0.370547513698249,11.6330814486996,2.04949125187292,5.07016109477707,-3.6350593192643,0.107600354355802,-0.749545018199999,0.130058882544592,2.29110750687033,-4.6792082530422,0.40327489593196,-4.70790914614069,9.78751904825318,1.24644991085843,-1.6369502777033,1.14226379392996,5.91572090475311,4.64333601946923,6.10392160405663,-1.45402435596191,4.96285567377409,0,1
"839",0,0.439809108018551,4.68482588152869,1,0.762201636366361,0.878815053064466,0.237614749628378,3.31776473818143,3.15908733490084,-1.89008190578591,3.99075093666744,-0.0733519499435584,-2.24980493416808,0.530992308782013,5.15227426785432,-1.96226551688027,-1.54264243985891,3.22457548836137,-1.0888698964784,-2.20033838313023,-2.12912249682641,-3.28570961656809,-0.148046408754868,1.84808255751981,2.68220327036747,0,1
"840",1,0.375735812388932,-0.29641005325264,0,6.99027497089581,1.06398934478642,0.965212195859934,-4.20043969221623,0.266910658679094,-6.33173590323771,-3.54548614936832,-0.149447518589696,7.77587005674257,-2.9958738873426,2.10265695384609,4.30869156161408,-3.25748057714496,-0.382887738960412,1.88508302558273,3.23990178951494,2.35791776939879,-2.7738093656645,1.54837186196344,0.87465782526652,-11.9780587403066,0,1
"841",0,0.691109678738986,11.8083749122869,1,-1.31387658486891,-3.18653733494044,-0.696402296821898,-0.0193991664866781,-5.2567216841034,-0.78542601435683,6.76835427616839,2.51498791870424,4.25283180694572,1.29530015255626,7.71167829798134,5.79343407412941,-4.36017595515747,-7.52773177790681,4.24570940015061,-3.89094587051625,-2.1075946584243,-4.42805449354472,-2.38159045612303,3.39686458312386,11.5270101573889,0,1
"842",0,0.577001130007686,6.94658006296312,1,9.55504450606379,-3.90635418448545,1.89036828723902,0.83506024657748,-1.96319145311288,-11.3398053728812,-2.92347233567924,-1.39598128879521,7.99507751941933,4.15184410986759,-7.26005804259195,-0.600878747621089,4.48696694287351,0.429822417015495,1.61066935733465,-3.8216691558084,2.88757967051325,-10.3371690535349,8.34736185096606,0.943547840854918,3.09007330322636,1,1
"843",1,0.384212442555437,1.28680026228362,1,7.93497100070333,2.71643672857068,3.10488334250655,-3.76905237404858,8.63267651659697,9.84435499448719,7.80028607164963,8.09152504320741,4.26839562702256,3.07269873220934,-1.66771336988169,-4.21385532918744,-5.79580481369757,0.439868817423979,-5.03493539433757,1.65239343568935,-4.39195456811043,-9.8859391156315,3.814787794938,2.56937258681408,-9.19651121614436,1,1
"844",0,0.608626383969846,-3.85165317980806,0,-0.410117599241966,0.382390143778406,2.2612635320476,4.8466905219439,3.62678183076356,-3.54526367823895,-7.10746887834007,5.72855630752053,1.03185126461451,-1.24916115596016,3.44108201242534,4.11091224590989,6.58324146971848,4.41080354767232,6.70257041874693,13.3840131449567,1.7721559994246,-2.68566124871553,-6.4620955875425,4.33945626318857,0.0780061522277495,1,0
"845",1,0.459270870212136,-1.34592612254865,0,0.0571725115241642,3.25513004648462,0.110518499661813,4.29082378765826,-5.31395998452385,5.96169041424063,0.282348198381004,3.92105594757614,6.66334264364786,-2.08264840586625,-5.42284614219109,5.99481729542138,3.00098849745923,-2.29196248294293,2.69069707545645,6.95825838144978,-5.57471969799499,-0.371135620723039,3.75813960212344,-3.73140493688236,3.09783428372159,0,1
"846",0,0.461393910143257,5.79736085100219,1,-4.6894023553431,-2.78980022400625,-1.87587225249129,-7.14120188167278,-4.23588654710611,3.00275074623782,-2.57223226504506,-11.3872716870495,-2.95034964532728,0.679683467568794,6.31441055477455,-4.30108682281786,4.06948223771238,-0.0868267505481652,-4.89150549284695,-9.76054980919006,-3.19115867544225,2.06013140652839,-2.40680921198653,-1.2728681409666,-3.47792101315345,0,0
"847",0,0.656170849491635,-1.73824671920091,0,-0.529966203203445,-6.23551124435624,-1.8043789843437,-4.72575031688184,-4.83240985416336,-6.03407562748171,-8.84715417732337,-5.90946162982634,3.61698750474813,-1.90993346627282,-11.9225085503768,0.705236623481056,2.98026790217963,2.9222016417219,-1.77416331053365,-3.41361996247026,-2.63642497805481,-5.73216341746053,5.64736486985647,0.121552466143816,4.33312908473893,0,1
"848",1,0.552718304713958,-9.64306868808082,0,12.3849996902258,-4.25166974358611,-3.42338642775306,8.88042023389712,1.59703644994462,-9.07422640592506,1.20629096116112,5.22106334914098,-0.741246244645586,-0.866441514374329,-1.34851618758541,-5.5023803384805,6.3934093180566,-1.13143002724702,-1.97155355690016,10.1811497437256,1.43456163393427,1.29646861832101,0.341564097448332,6.18083629767348,-4.37536525573658,0,1
"849",1,0.348375693198395,-3.03124711462238,0,2.53924725425947,0.488987008604307,-4.3500549136263,-2.75882360780349,2.6541170954216,5.04093346310684,-1.37340739505385,-5.52959362068502,1.21511642151855,-3.48933121278965,-7.21403310003243,-2.60469039197883,-5.14090709019178,-5.94131735754946,-3.98394922397211,-7.44234831630414,-1.48029522395385,2.62547906041887,5.63982210209174,0.691531909995676,-3.54287693475091,0,1
"850",0,0.426886130739878,-0.871896504084738,0,-8.94608247851255,10.7745171897868,3.56815038642862,-10.5909579394953,7.370537586715,11.0144701495897,0.902816137325358,-1.65471776237789,-3.16640614998863,0.108054333381457,-1.67269026580092,-6.6067838238172,-6.59106705215695,3.90591402773459,-3.80774276440339,0.722334818628972,5.25845637812535,4.3195757276576,-5.9881259397724,-4.14865828312487,-7.57860854872018,1,0
"851",1,0.380196745850305,4.50351738718724,1,2.28783595834334,1.53851327778796,1.78105368170611,1.42132362232668,-2.11537363398478,-4.45077481684795,-4.35987002789916,-1.02009720065559,2.66011939939982,-1.69979092429569,5.58486008821743,3.22684298422504,2.33607650931163,5.00247250601128,-1.15026850077025,2.70185152509802,-0.618837521247365,-5.6855584256637,2.95913023261468,-5.4154454788964,-9.90192307965555,1,1
"852",0,0.402776411207699,12.8567142952356,1,-1.54466932830576,3.17216499394009,-3.53596742984359,5.04753295948218,-3.58676144898286,-1.0905556597635,-6.61135233338346,-4.04967854227226,8.73439144483148,-5.50993119744756,4.94549346622649,10.8973868922723,1.80248835125526,-7.44267355263886,6.49855967054144,-1.78029102428849,-8.91765161339553,-3.95636036670247,-0.136614298917551,3.64944662357954,-0.488722459230055,0,1
"853",1,0.389867662747847,0.924533168099302,1,2.78486139396168,5.40045079508696,-2.72160308267323,-5.30970745594646,-2.77820407285175,0.764852275933873,-3.30538972237919,-7.27424663677324,6.04400911625125,-2.65825703196093,3.52342860038209,-4.01908447289691,1.86594892079853,-2.90902404887188,-2.28013887874942,-3.45097659799699,-0.525546920462761,3.29184680321763,2.94111096700266,-1.59008612325676,-11.1008861947932,1,1
"854",0,0.567996999399844,3.62082464331248,1,0.145220315549931,-4.64647282855613,4.2619791891512,-3.38267752611661,0.122196242031436,-3.66608728344398,0.803852877944433,6.13848630028032,-6.80478819183512,5.94427131837749,9.38408362756588,-0.8920562663681,0.928515762178734,-4.18808289933893,-3.59182210863355,3.64146043849382,5.38197671023272,-7.19216042073629,-3.30202943574099,4.14925497360664,4.60627221010691,0,1
"855",1,0.308203108983307,-2.41042539165017,0,8.44709265900636,3.82280206477016,-0.542579938339686,9.14208110086072,-5.74408553353978,2.96207743769744,2.72077933665339,-2.28551169427238,-1.0231659920581,5.19139369560977,-8.4062690765556,-8.30430550411179,-1.86306626357584,-1.21964721969248,-10.3853587598556,1.95050686085321,-0.813497221708023,-1.09966266083151,10.7625663057354,-9.07410626423001,0.787996179150171,0,1
"856",1,0.518629730076248,-7.90823166533245,0,1.1587793496416,-0.535770135063607,-2.22329061217389,-0.113661307417269,-3.17632050489843,7.24542017835408,-3.07795875626578,-9.15011437457066,0.711739378528104,4.95227172115884,2.99158604016324,-2.12597187733896,4.57608683187702,-1.9310915405097,1.71110351130604,-2.92377048414309,-3.56785002377808,4.95018848549581,5.1420259160242,0.238046556441568,1.11835139795284,0,1
"857",0,0.0406334151007536,9.01463781714312,1,1.49468449179767,7.06033734758337,3.51880302300175,-9.10225491074927,0.702658806964216,11.0653955958835,-0.181577488248397,11.5949336427002,5.60238540300937,-11.7866449738118,3.36995742477872,17.2556836921082,-0.538307157085741,-3.93701745742682,-3.15414716784286,0.400542248756129,3.93032585822131,-7.53600071566398,-2.71759692640073,2.51713858388642,-9.40646357863137,1,1
"858",0,0.664091445088765,-8.90248457578418,0,1.16476381278509,-2.8061498242962,-2.06356073354818,-2.70305380319723,-0.904580479648842,-7.91975185547009,-5.95395761894683,-3.8299277256065,-0.0324147380603779,2.21389031413996,0.075464252242448,-1.2834922713842,0.793096005782879,3.75991213700691,-0.501193288954779,6.04269958785189,8.1237191792722,1.64903460495022,-5.18975923642506,4.09005998805823,3.76814461427657,0,0
"859",0,0.395968721567162,1.48798460224353,1,-7.53967391408943,2.51404945798328,3.78600914133176,-15.1359732847425,-8.50786427728204,-1.27591793690837,-2.48310877072669,-1.93839915230016,-7.26060260385519,-1.02145885713213,-3.37800169016613,4.77171550465811,-1.29406135327289,-5.80679031790105,-3.67222499026435,-3.98945492805988,1.20017764145859,5.16289882334375,0.0308468246117011,-9.41279422569555,-0.306248910226462,0,0
"860",0,0.534369166997042,6.02586431540072,1,-2.50496514213632,-1.95024844313259,-0.69707628672132,1.95634259341663,-7.13547170053394,-2.64353649763012,5.52960165442303,-2.11322494580154,-3.00261955258748,2.54245642127013,2.33189199579145,10.4183235326798,2.27855674209836,5.10996758969039,4.22689930199681,-6.18656798505836,2.37220619721804,2.80981296501303,-2.41317615423117,-6.05718565632044,5.60866067004134,0,0
"861",1,0.427966815591268,2.80568282858213,1,3.13800794063167,1.10851370597181,2.64438177653792,8.68818092816563,-3.23555043253919,-6.34390180382721,-0.381933525859728,-3.30197410080468,2.09974078268082,2.05828806910933,2.44786778755973,-0.00466323934627817,3.36181373610696,3.28596381460862,0.258236982272684,5.60568416602263,0.36793962272426,-3.04166169114592,2.81139566185465,-3.03341929509339,1.23757652014758,1,1
"862",0,0.626055002033166,-0.953850269621914,0,5.65624189012074,1.69689737973596,4.53457904196621,-0.463166068333997,-7.70941882630019,-5.41995108500999,0.967763695957274,-1.02110890103421,1.38797651666955,3.24784207498986,-10.6765552702259,1.06332581555218,5.12349750252876,5.05758500532669,4.03835127795757,1.8471998594236,2.44809650663868,1.35209978135972,4.06980903475591,-2.06892989747229,2.20564708679009,0,1
"863",1,0.258925013523035,1.18117563227041,1,7.65672645345267,4.4251795970251,0.0175433005208791,0.653629066684261,3.30390579071227,1.14049666968487,-5.23440010156542,-4.11702269590673,2.84095772686609,2.1302074683604,9.177021704118,-7.6412269927862,2.5500316189609,-2.75305132950955,-6.96676395031565,6.63615025852464,3.61655777072598,-9.66901879357078,6.10695918824282,4.27591783546464,-6.82988642539387,1,1
"864",0,0.427125378739639,4.02806894970716,1,6.26935210843866,4.45300491783301,0.792894135208117,-4.8764897577985,-4.68251193893696,1.48998154544827,2.49307334276258,-0.348142629696681,5.20525696782146,-3.95239345430272,1.94389387012988,5.94554097935253,4.40826828661416,5.88592326337086,0.124782235350238,-3.95846833865849,1.70702056577848,-5.38075227899957,7.35810117504455,-4.63176897002094,1.82657248519154,1,1
"865",1,0.438233225449667,-0.745426211492446,0,1.45393555593905,4.59589115225953,1.3863028961443,5.15313444052529,5.05609963847473,3.80954776179538,-1.91791903630796,2.05980012031823,3.04078755173033,-2.26780664052694,2.6656768430278,-7.76886039715279,3.60758637887551,2.88914604942418,-1.6967924259338,7.65076653636675,0.89895266696328,-5.15299098679733,0.724386831154256,4.92168590717703,-0.972147952596451,0,1
"866",0,0.547139515092082,-0.0212191592721334,0,5.08791867977294,3.20661025861409,-0.850358790632787,0.557135192764748,-2.62614433365764,-0.113483470366794,-8.63904142345525,-8.73567697225593,6.75456312219207,3.39073980236525,1.90937092325385,-2.06183545950466,5.97753749460349,7.62024911716551,-0.148642482500096,4.45080837375114,3.64188253722406,-3.73038113198378,1.31549122822049,-2.95728587170001,-5.51987148754149,1,1
"867",1,0.502196643630741,2.57041207299315,1,-0.318904708194679,-0.0641646562565686,-4.60328395552801,5.8620246583568,2.34750511880776,7.77923037781785,-6.60895139788706,-6.17381468724217,11.7938872491189,0.276558528371516,-6.58527318472794,-6.66310447215088,-0.400469132585949,-0.23723073284031,-3.50485210067125,-0.967466360548439,-6.24609006166538,-0.755894804057379,-5.99187720986348,4.35338827788132,-4.61359722545326,1,1
"868",1,0.576634902821801,-5.85725054132816,0,2.14774682814155,-7.78629272424036,0.0642891562794831,3.44084425085458,0.205022017643662,-0.938694877566878,-0.502198316414816,-5.93025183048789,6.43030870227466,7.1982426546251,-6.48625943292749,0.67591105913246,-0.265101181028513,3.1607997852482,0.992512498539395,-7.07943501490309,0.622635252249076,-0.775862186707678,3.79339981446452,0.618305023342029,7.85163947128261,0,1
"869",1,0.291469519422791,5.9020852149576,1,0.756177389331604,7.53079507140362,-0.555106720893045,0.914355279478445,1.52329460246273,-0.897174182951223,3.422142322943,-2.55768562354117,4.19131664634851,-4.84444414386007,4.11700681595885,-1.28159904848926,-1.73721962645289,3.41466449515322,2.64009264662855,-2.58946622049971,1.69537680368153,2.21966902405029,0.158324687422176,2.63810080225802,-5.43732567951039,1,1
"870",1,0.578238592003478,-4.25241688799436,0,-2.16640494402237,2.38147308990017,-2.73005327405453,15.6130718705881,-2.86361216950514,-0.634755575293493,-6.38582269497517,-7.43579049970621,-2.20931885416624,4.62192654816292,1.7191604938168,-8.41920020286089,5.40343157932489,-0.208739900133299,-3.01538713109758,5.95828663757063,-7.25443950741497,1.49394003961823,4.60516430137562,-3.4388858010718,8.77859051264523,1,1
